player_id,player_name,team,season,week,rookie,home,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0039851,Drake Maye,NE,2024,7,1,0,0,JAX,0.25125628140703515,Minor,295.0,295.0,25.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.5577000000000001,0.8181999999999999,1.0
00-0039853,Javon Baker,NE,2024,7,1,0,0,JAX,0.25125628140703515,Questionable,295.0,295.0,,,,,,,,,0.5577000000000001,0.8181999999999999,
00-0039855,Jalen McMillan,TB,2024,7,1,1,0,BAL,0.3508771929824561,Healthy,483.0,483.0,0.0,3.0,0.0,0.0,11.0,74.0,0.0,1.0,0.42310000000000003,0.7273000000000001,1.0
00-0039868,Troy Franklin,DEN,2024,7,1,0,0,NO,0.5535714285714286,Healthy,389.0,389.0,1.25,15.0,0.0,0.25,5.0,110.0,0.0,1.0,0.5106,0.5333,1.0
00-0039874,Jaylen Wright,MIA,2024,7,1,0,0,IND,0.3921568627450981,Healthy,337.0,337.0,34.75,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.5577000000000001,0.5556,1.0
00-0039875,Ray Davis,BUF,2024,7,1,1,1,TEN,0.84251968503937,Questionable,389.0,389.0,32.5,15.0,0.25,0.0,213.0,79.0,2.0,0.0,0.377,0.6,1.0
00-0039880,Malik Washington,MIA,2024,7,1,0,0,IND,0.3921568627450981,Healthy,337.0,337.0,0.0,8.0,0.0,0.0,0.0,17.0,0.0,0.0,0.5577000000000001,0.5556,1.0
00-0039890,Adonai Mitchell,IND,2024,7,1,1,0,MIA,0.6078431372549019,Healthy,284.0,284.0,3.5,11.75,0.0,0.0,14.0,109.0,0.0,0.0,0.6167,0.375,1.0
00-0039893,Brian Thomas Jr.,JAX,2024,7,1,1,1,NE,0.7487437185929648,Healthy,366.0,366.0,3.25,70.75,0.0,0.5,15.0,513.0,0.0,4.0,0.46149999999999997,0.7,1.0
00-0039894,Xavier Worthy,KC,2024,7,1,0,0,SF,0.4132231404958677,Healthy,329.0,329.0,5.25,33.0,0.25,0.25,47.0,198.0,2.0,2.0,0.5254,0.6364,1.0
00-0039901,Keon Coleman,BUF,2024,7,1,1,0,TEN,0.84251968503937,Healthy,389.0,389.0,0.0,37.5,0.0,0.5,0.0,326.0,0.0,2.0,0.377,0.6,1.0
00-0039912,Ben Sinnott,WAS,2024,7,1,1,1,CAR,0.84251968503937,Healthy,421.0,421.0,,,,,0.0,6.0,0.0,1.0,0.6315999999999999,0.5556,1.0
00-0039915,Ladd McConkey,LAC,2024,7,1,0,0,ARI,0.504950495049505,Questionable,395.0,395.0,0.0,45.0,0.0,0.25,0.0,265.0,0.0,2.0,0.6056,0.2727,1.0
00-0039916,Ricky Pearsall,SF,2024,7,1,1,0,KC,0.5867768595041323,Questionable,310.0,310.0,,,,,0.0,21.0,0.0,0.0,0.5088,0.5714,1.0
00-0039917,Michael Penix Jr.,ATL,2024,7,1,1,0,SEA,0.6183206106870229,Healthy,385.0,385.0,,,,,0.0,0.0,0.0,0.0,0.6071,0.5455,1.0
00-0039920,Malachi Corley,NYJ,2024,7,1,0,0,PIT,0.5833333333333333,Healthy,325.0,325.0,,,,,0.0,4.0,0.0,0.0,0.4717,0.5,
00-0039921,Trey Benson,ARI,2024,7,1,1,0,LAC,0.49504950495049505,Questionable,326.0,326.0,28.0,0.0,0.0,0.0,107.0,12.0,0.0,0.0,0.5294,0.6667000000000001,
