player_id,position,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0039139,RB,Jahmyr Gibbs,DET,2024,11,0,1,00-0033106,1,JAX,0.9090909090909091,Healthy,645.0,645.0,94.75,24.5,1.0,0.0,00-0033106,4.0,412.0,4.0,412.0,796.0,236.0,8.0,0.0,0.5577000000000001,0.3333,1.0
00-0039146,WR,Jayden Reed,GB,2024,11,0,0,00-0036264,1,CHI,0.6825396825396826,Healthy,366.0,366.0,0.0,51.5,0.0,0.25,00-0036264,1.0,261.0,1.0,261.0,105.0,643.0,1.0,4.0,0.6889,0.2727,1.0
00-0039152,QB,Will Levis,TEN,2024,11,0,1,00-0034771,0,MIN,0.29850746268656714,Healthy,294.0,294.0,41.0,0.0,0.0,0.0,,,,0.0,0.0,165.0,0.0,0.0,0.0,0.54,1.0,1.0
00-0039163,QB,C.J. Stroud,HOU,2024,11,0,0,00-0039163,0,DAL,0.7222222222222222,Minor,,,18.25,0.0,0.0,0.0,,,,0.0,0.0,148.0,0.0,0.0,0.0,0.5962,0.8332999999999999,
00-0039164,QB,Anthony Richardson,IND,2024,11,0,0,00-0026158,1,NYJ,0.3278688524590164,Healthy,332.0,332.0,50.5,0.0,0.0,0.0,,,,0.0,0.0,274.0,0.0,3.0,0.0,0.48979999999999996,0.6154,1.0
00-0039165,RB,Zach Charbonnet,SEA,2024,11,0,0,00-0030565,0,SF,0.273972602739726,Healthy,289.0,289.0,11.5,13.75,0.25,0.0,00-0030565,0.0,221.0,0.0,221.0,216.0,191.0,4.0,1.0,0.5254,0.6667000000000001,1.0
00-0039236,WR,Johnny Wilson,PHI,2024,11,1,1,00-0036389,0,WAS,0.696969696969697,Healthy,434.0,434.0,0.0,5.0,0.0,1.0,00-0036389,0.0,221.0,0.0,221.0,0.0,14.0,0.0,1.0,0.5667,0.6,
00-0039306,WR,Dee Williams,SEA,2024,11,1,0,00-0030565,0,SF,0.273972602739726,Healthy,289.0,289.0,,,,,00-0030565,0.0,221.0,0.0,221.0,,,,,0.5254,0.6667000000000001,
00-0039308,RB,TaMerik Williams,SEA,2024,11,1,0,00-0030565,0,SF,0.273972602739726,Healthy,289.0,289.0,,,,,00-0030565,0.0,221.0,0.0,221.0,,,,,0.5254,0.6667000000000001,
00-0039325,RB,Carson Steele,KC,2024,11,1,0,00-0033873,0,BUF,0.4132231404958677,Healthy,259.0,259.0,8.75,2.0,0.0,0.0,00-0033873,3.0,196.0,3.0,196.0,154.0,15.0,0.0,0.0,0.5536,0.5455,1.0
